Date,Close
3/21/2013 16:00:00,15.59
3/22/2013 16:00:00,15.5
3/25/2013 16:00:00,15.87
3/26/2013 16:00:00,16.02
3/27/2013 16:00:00,16.06
3/28/2013 16:00:00,16.15
4/1/2013 16:00:00,15.89
4/2/2013 16:00:00,15.6
4/3/2013 16:00:00,15.36
4/4/2013 16:00:00,15.44
4/5/2013 16:00:00,15.42
4/8/2013 16:00:00,15.54
4/9/2013 16:00:00,15.6
4/10/2013 16:00:00,15.87
4/11/2013 16:00:00,15.7
4/12/2013 16:00:00,15.78
4/15/2013 16:00:00,15.1
4/16/2013 16:00:00,14.94
4/17/2013 16:00:00,14.45
4/18/2013 16:00:00,14.32
4/19/2013 16:00:00,14.86
4/22/2013 16:00:00,15.06
4/23/2013 16:00:00,15.32
4/24/2013 16:00:00,15.86
4/25/2013 16:00:00,15.51
4/26/2013 16:00:00,15.6
4/29/2013 16:00:00,15.46
4/30/2013 16:00:00,15.26
5/1/2013 16:00:00,15.11
5/2/2013 16:00:00,15.3
5/3/2013 16:00:00,15.68
5/6/2013 16:00:00,15.61
5/7/2013 16:00:00,15.75
5/8/2013 16:00:00,16.22
5/9/2013 16:00:00,15.99
5/10/2013 16:00:00,16.44
5/13/2013 16:00:00,16.39
5/14/2013 16:00:00,16.54
5/15/2013 16:00:00,16.34
5/16/2013 16:00:00,16.02
5/17/2013 16:00:00,16.33
5/20/2013 16:00:00,16.21
5/21/2013 16:00:00,16.07
5/22/2013 16:00:00,15.88
5/23/2013 16:00:00,15.95
5/24/2013 16:00:00,16.02
5/28/2013 16:00:00,16.28
5/29/2013 16:00:00,16.45
5/30/2013 16:00:00,16.66
5/31/2013 16:00:00,16.64
6/3/2013 16:00:00,16.26
6/4/2013 16:00:00,16.08
6/5/2013 16:00:00,15.98
6/6/2013 16:00:00,16.08
6/7/2013 16:00:00,16.98
6/10/2013 16:00:00,16.54
6/11/2013 16:00:00,16.81
6/12/2013 16:00:00,15.37
6/13/2013 16:00:00,15.5
6/14/2013 16:00:00,15.46
6/17/2013 16:00:00,15.59
6/18/2013 16:00:00,15.66
6/19/2013 16:00:00,15.36
6/20/2013 16:00:00,15.12
6/21/2013 16:00:00,15.04
6/24/2013 16:00:00,14.53
6/25/2013 16:00:00,14.63
6/26/2013 16:00:00,14.21
6/27/2013 16:00:00,14.57
6/28/2013 16:00:00,14.97
7/1/2013 16:00:00,15.37
7/2/2013 16:00:00,15.44
7/3/2013 16:00:00,15.43
7/5/2013 16:00:00,15.7
7/8/2013 16:00:00,15.51
7/9/2013 16:00:00,15.81
7/10/2013 16:00:00,15.9
7/11/2013 16:00:00,16.04
7/12/2013 16:00:00,15.88
7/15/2013 16:00:00,15.92
7/16/2013 16:00:00,15.91
7/17/2013 16:00:00,16.31
7/18/2013 16:00:00,16.43
7/19/2013 16:00:00,16.68
7/22/2013 16:00:00,16.56
7/23/2013 16:00:00,16.48
7/24/2013 16:00:00,16.59
7/25/2013 16:00:00,16.41
7/26/2013 16:00:00,16.82
7/29/2013 16:00:00,16.97
7/30/2013 16:00:00,16.99
7/31/2013 16:00:00,17.56
8/1/2013 16:00:00,17.89
8/2/2013 16:00:00,18.13
8/5/2013 16:00:00,18.26
8/6/2013 16:00:00,17.96
8/7/2013 16:00:00,18.06
8/8/2013 16:00:00,18.47
8/9/2013 16:00:00,18.57
8/12/2013 16:00:00,18.66
8/13/2013 16:00:00,18.6
8/14/2013 16:00:00,18.42
8/15/2013 16:00:00,18.33
8/16/2013 16:00:00,18.36
8/19/2013 16:00:00,17.99
8/20/2013 16:00:00,18.47
8/21/2013 16:00:00,18.19
8/22/2013 16:00:00,18.94
8/23/2013 16:00:00,18.83
8/26/2013 16:00:00,19.1
8/27/2013 16:00:00,18.29
8/28/2013 16:00:00,18.59
8/29/2013 16:00:00,18.87
8/30/2013 16:00:00,18.36
9/3/2013 16:00:00,18.65
9/4/2013 16:00:00,18.63
9/5/2013 16:00:00,18.66
9/6/2013 16:00:00,18.18
9/9/2013 16:00:00,18.49
9/10/2013 16:00:00,18.14
9/11/2013 16:00:00,17.3
9/12/2013 16:00:00,17.24
9/13/2013 16:00:00,17.67
9/16/2013 16:00:00,17.35
9/17/2013 16:00:00,17
9/18/2013 16:00:00,17.2
9/19/2013 16:00:00,17.43
9/20/2013 16:00:00,16.99
9/23/2013 16:00:00,17.23
9/24/2013 16:00:00,18.04
9/25/2013 16:00:00,18.35
9/26/2013 16:00:00,18.42
9/27/2013 16:00:00,18.12
9/30/2013 16:00:00,18.17
10/1/2013 16:00:00,18.38
10/2/2013 16:00:00,18.2
10/3/2013 16:00:00,17.73
10/4/2013 16:00:00,17.83
10/7/2013 16:00:00,17.41
10/8/2013 16:00:00,16.8
10/9/2013 16:00:00,16.84
10/10/2013 16:00:00,17.05
10/11/2013 16:00:00,16.84
10/14/2013 16:00:00,17.12
10/15/2013 16:00:00,16.94
10/16/2013 16:00:00,17.02
10/17/2013 16:00:00,17.15
10/18/2013 16:00:00,17.22
10/21/2013 16:00:00,17.15
10/22/2013 16:00:00,17.28
10/23/2013 16:00:00,16.99
10/24/2013 16:00:00,17.06
10/25/2013 16:00:00,17.34
10/28/2013 16:00:00,17.68
10/29/2013 16:00:00,17.95
10/30/2013 16:00:00,17.14
10/31/2013 16:00:00,17.91
11/1/2013 16:00:00,17.97
11/4/2013 16:00:00,18.35
11/5/2013 16:00:00,18.24
11/6/2013 16:00:00,17.83
11/7/2013 16:00:00,17.4
11/8/2013 16:00:00,17.51
11/11/2013 16:00:00,17.95
11/12/2013 16:00:00,17.86
11/13/2013 16:00:00,18.05
11/14/2013 16:00:00,18
11/15/2013 16:00:00,17.99
11/18/2013 16:00:00,17.51
11/19/2013 16:00:00,17.13
11/20/2013 16:00:00,17.04
11/21/2013 16:00:00,17.12
11/22/2013 16:00:00,16.86
11/25/2013 16:00:00,16.93
11/26/2013 16:00:00,16.01
11/27/2013 16:00:00,16.15
11/29/2013 16:00:00,16.36
12/2/2013 16:00:00,16.45
12/3/2013 16:00:00,16.5
12/4/2013 16:00:00,16.61
12/5/2013 16:00:00,16.41
12/6/2013 16:00:00,16.64
12/9/2013 16:00:00,16.89
12/10/2013 16:00:00,16.9
12/11/2013 16:00:00,16.49
12/12/2013 16:00:00,16.42
12/13/2013 16:00:00,16.94
12/16/2013 16:00:00,17.36
12/17/2013 16:00:00,17.48
12/18/2013 16:00:00,17.7
12/19/2013 16:00:00,17.8
12/20/2013 16:00:00,17.58
12/23/2013 16:00:00,17.73
12/24/2013 16:00:00,17.67
12/26/2013 16:00:00,17.88
12/27/2013 16:00:00,17.68
12/30/2013 16:00:00,17.4
12/31/2013 16:00:00,17.37
1/2/2014 16:00:00,17.53
1/3/2014 16:00:00,17.63
1/6/2014 16:00:00,17.6
1/7/2014 16:00:00,18.11
1/8/2014 16:00:00,17.8
1/9/2014 16:00:00,17.67
1/10/2014 16:00:00,17.64
1/13/2014 16:00:00,17.46
1/14/2014 16:00:00,17.17
1/15/2014 16:00:00,16.96
1/16/2014 16:00:00,16.68
1/17/2014 16:00:00,17.05
1/21/2014 16:00:00,17.39
1/22/2014 16:00:00,18.65
1/23/2014 16:00:00,18.52
1/24/2014 16:00:00,18.46
1/27/2014 16:00:00,18.24
1/28/2014 16:00:00,18.62
1/29/2014 16:00:00,18.36
1/30/2014 16:00:00,19.05
1/31/2014 16:00:00,19.18
2/3/2014 16:00:00,18.9
2/4/2014 16:00:00,17.06
2/5/2014 16:00:00,18
2/6/2014 16:00:00,18.24
2/7/2014 16:00:00,18.65
2/10/2014 16:00:00,18.93
2/11/2014 16:00:00,19.21
2/12/2014 16:00:00,19.22
2/13/2014 16:00:00,19.21
2/14/2014 16:00:00,19.11
2/18/2014 16:00:00,20.4
2/19/2014 16:00:00,19.57
2/20/2014 16:00:00,19.59
2/21/2014 16:00:00,19.29
2/24/2014 16:00:00,19.61
2/25/2014 16:00:00,19.59
2/26/2014 16:00:00,19.78
2/27/2014 16:00:00,20.02
2/28/2014 16:00:00,19.77
3/3/2014 16:00:00,20
3/4/2014 16:00:00,20.43
3/5/2014 16:00:00,20.8
3/6/2014 16:00:00,20.74
3/7/2014 16:00:00,21.21
3/10/2014 16:00:00,20.81
3/11/2014 16:00:00,20.72
3/12/2014 16:00:00,21.22
3/13/2014 16:00:00,20.88
3/14/2014 16:00:00,21.5
3/17/2014 16:00:00,21.95
3/18/2014 16:00:00,22.26
3/19/2014 16:00:00,21.79
3/20/2014 16:00:00,21.68
3/21/2014 16:00:00,21.77
3/24/2014 16:00:00,21.53
3/25/2014 16:00:00,21.24
3/26/2014 16:00:00,20.86
3/27/2014 16:00:00,21
3/28/2014 16:00:00,21.48
3/31/2014 16:00:00,21.93
4/1/2014 16:00:00,21.92
4/2/2014 16:00:00,21.74
4/3/2014 16:00:00,21.57
4/4/2014 16:00:00,21.2
4/7/2014 16:00:00,20.83
4/8/2014 16:00:00,21.17
4/9/2014 16:00:00,20.35
4/10/2014 16:00:00,20.33
4/11/2014 16:00:00,19.78
4/14/2014 16:00:00,19.97
4/15/2014 16:00:00,19.53
4/16/2014 16:00:00,20.05
4/17/2014 16:00:00,20.51
4/21/2014 16:00:00,20.53
4/22/2014 16:00:00,20.85
4/23/2014 16:00:00,20.89
4/24/2014 16:00:00,20.88
4/25/2014 16:00:00,20.36
4/28/2014 16:00:00,20.36
4/29/2014 16:00:00,20.38
4/30/2014 16:00:00,20.38
5/1/2014 16:00:00,20.69
5/2/2014 16:00:00,20.77
5/5/2014 16:00:00,20.64
5/6/2014 16:00:00,20.79
5/7/2014 16:00:00,21.42
5/8/2014 16:00:00,20.85
5/9/2014 16:00:00,20.38
5/12/2014 16:00:00,20.67
5/13/2014 16:00:00,20.63
5/14/2014 16:00:00,18.99
5/15/2014 16:00:00,18.81
5/16/2014 16:00:00,19.09
5/19/2014 16:00:00,19.43
5/20/2014 16:00:00,19.51
5/21/2014 16:00:00,19.22
5/22/2014 16:00:00,18.86
5/23/2014 16:00:00,19.65
5/27/2014 16:00:00,20.05
5/28/2014 16:00:00,20.01
5/29/2014 16:00:00,20.2
5/30/2014 16:00:00,20.63
6/2/2014 16:00:00,19.51
6/3/2014 16:00:00,19.47
6/4/2014 16:00:00,19.59
6/5/2014 16:00:00,19.67
6/6/2014 16:00:00,19.55
6/9/2014 16:00:00,19.79
6/10/2014 16:00:00,20.24
6/11/2014 16:00:00,20.18
6/12/2014 16:00:00,19.85
6/13/2014 16:00:00,20.45
6/16/2014 16:00:00,20.63
6/17/2014 16:00:00,21.08
6/18/2014 16:00:00,21.22
6/19/2014 16:00:00,21.46
6/20/2014 16:00:00,21.45
6/23/2014 16:00:00,21.52
6/24/2014 16:00:00,21.28
6/25/2014 16:00:00,21.65
6/26/2014 16:00:00,21.77
6/27/2014 16:00:00,22.38
6/30/2014 16:00:00,22.24
7/1/2014 16:00:00,22.72
7/2/2014 16:00:00,22.66
7/3/2014 16:00:00,22.77
7/7/2014 16:00:00,22.48
7/8/2014 16:00:00,22.15
7/9/2014 16:00:00,22.35
7/10/2014 16:00:00,22.29
7/11/2014 16:00:00,22.29
7/14/2014 16:00:00,22.42
7/15/2014 16:00:00,22.32
7/16/2014 16:00:00,22.48
7/17/2014 16:00:00,22.09
7/18/2014 16:00:00,23.22
7/21/2014 16:00:00,23.22
7/22/2014 16:00:00,23.35
7/23/2014 16:00:00,22.95
7/24/2014 16:00:00,23.3
7/25/2014 16:00:00,23.51
7/28/2014 16:00:00,23.45
7/29/2014 16:00:00,23.07
7/30/2014 16:00:00,23.04
7/31/2014 16:00:00,22.38
8/1/2014 16:00:00,22.39
8/4/2014 16:00:00,22.34
8/5/2014 16:00:00,21.97
8/6/2014 16:00:00,20.57
8/7/2014 16:00:00,20.51
8/8/2014 16:00:00,20.9
8/11/2014 16:00:00,20.95
8/12/2014 16:00:00,21.16
8/13/2014 16:00:00,21.65
8/14/2014 16:00:00,22.07
8/15/2014 16:00:00,21.7
8/18/2014 16:00:00,22
8/19/2014 16:00:00,22.15
8/20/2014 16:00:00,22.08
8/21/2014 16:00:00,22.42
8/22/2014 16:00:00,22.33
8/25/2014 16:00:00,22.06
8/26/2014 16:00:00,22.31
8/27/2014 16:00:00,22.7
8/28/2014 16:00:00,22.46
8/29/2014 16:00:00,23.51
9/2/2014 16:00:00,23.66
9/3/2014 16:00:00,23.47
9/4/2014 16:00:00,23.25
9/5/2014 16:00:00,23.39
9/8/2014 16:00:00,23.36
9/9/2014 16:00:00,23.22
9/10/2014 16:00:00,23.54
9/11/2014 16:00:00,24.19
9/12/2014 16:00:00,23.53
9/15/2014 16:00:00,23.13
9/16/2014 16:00:00,23.05
9/17/2014 16:00:00,22.99
9/18/2014 16:00:00,23.52
9/19/2014 16:00:00,23.71
9/22/2014 16:00:00,23.58
9/23/2014 16:00:00,23.15
9/24/2014 16:00:00,23.48
9/25/2014 16:00:00,23.1
9/26/2014 16:00:00,23.42
9/29/2014 16:00:00,23.34
9/30/2014 16:00:00,23.07
10/1/2014 16:00:00,22.4
10/2/2014 16:00:00,22.37
10/3/2014 16:00:00,22.86
10/6/2014 16:00:00,22.9
10/7/2014 16:00:00,22.1
10/8/2014 16:00:00,22.44
10/9/2014 16:00:00,21.99
10/10/2014 16:00:00,21.64
10/13/2014 16:00:00,20.72
10/14/2014 16:00:00,20.83
10/15/2014 16:00:00,21.19
10/16/2014 16:00:00,21.49
10/17/2014 16:00:00,21.52
10/20/2014 16:00:00,21.8
10/21/2014 16:00:00,22.33
10/22/2014 16:00:00,22.01
10/23/2014 16:00:00,22.56
10/24/2014 16:00:00,22.42
10/27/2014 16:00:00,22.11
10/28/2014 16:00:00,23.11
10/29/2014 16:00:00,22.8
10/30/2014 16:00:00,25.27
10/31/2014 16:00:00,26.45
11/3/2014 16:00:00,25.83
11/4/2014 16:00:00,25.92
11/5/2014 16:00:00,26.07
11/6/2014 16:00:00,26.12
11/7/2014 16:00:00,26.16
11/10/2014 16:00:00,26.1
11/11/2014 16:00:00,26.11
11/12/2014 16:00:00,26.32
11/13/2014 16:00:00,25.75
11/14/2014 16:00:00,26.39
11/17/2014 16:00:00,26.42
11/18/2014 16:00:00,27.03
11/19/2014 16:00:00,26.84
11/20/2014 16:00:00,26.94
11/21/2014 16:00:00,26.89
11/24/2014 16:00:00,27.71
11/25/2014 16:00:00,27.88
11/26/2014 16:00:00,28.16
11/28/2014 16:00:00,27.66
12/1/2014 16:00:00,26.7
12/2/2014 16:00:00,27.04
12/3/2014 16:00:00,28.11
12/4/2014 16:00:00,27.94
12/5/2014 16:00:00,27.81
12/8/2014 16:00:00,26.56
12/9/2014 16:00:00,27.11
12/10/2014 16:00:00,26.55
12/11/2014 16:00:00,27.07
12/12/2014 16:00:00,28.14
12/15/2014 16:00:00,28.12
12/16/2014 16:00:00,27.05
12/17/2014 16:00:00,27.59
12/18/2014 16:00:00,28.42
12/19/2014 16:00:00,28.13
12/22/2014 16:00:00,28.56
12/23/2014 16:00:00,28.42
12/24/2014 16:00:00,28.6
12/26/2014 16:00:00,28.99
12/29/2014 16:00:00,28.71
12/30/2014 16:00:00,28.39
12/31/2014 16:00:00,28.03
1/2/2015 16:00:00,28.1
1/5/2015 16:00:00,27.62
1/6/2015 16:00:00,27.93
1/7/2015 16:00:00,28.1
1/8/2015 16:00:00,28.46
1/9/2015 16:00:00,27.87
1/12/2015 16:00:00,27.87
1/13/2015 16:00:00,27.69
1/14/2015 16:00:00,27.84
1/15/2015 16:00:00,27.7
1/16/2015 16:00:00,29.21
1/20/2015 16:00:00,29.04
1/21/2015 16:00:00,29.21
1/22/2015 16:00:00,29.71
1/23/2015 16:00:00,29.86
1/26/2015 16:00:00,30.5
1/27/2015 16:00:00,29.67
1/28/2015 16:00:00,29.89
1/29/2015 16:00:00,30.09
1/30/2015 16:00:00,29.72
2/2/2015 16:00:00,29.99
2/3/2015 16:00:00,29.84
2/4/2015 16:00:00,28.97
2/5/2015 16:00:00,28.77
2/6/2015 16:00:00,28.79
2/9/2015 16:00:00,28.32
2/10/2015 16:00:00,27.79
2/11/2015 16:00:00,27.32
2/12/2015 16:00:00,27.44
2/13/2015 16:00:00,28.4
2/17/2015 16:00:00,28.13
2/18/2015 16:00:00,28.16
2/19/2015 16:00:00,26.96
2/20/2015 16:00:00,27.01
2/23/2015 16:00:00,27
2/24/2015 16:00:00,26.99
2/25/2015 16:00:00,26.7
2/26/2015 16:00:00,26.54
2/27/2015 16:00:00,26.49
3/2/2015 16:00:00,26.06
3/3/2015 16:00:00,25.21
3/4/2015 16:00:00,25.05
3/5/2015 16:00:00,25.21
3/6/2015 16:00:00,24.81
3/9/2015 16:00:00,24.82
3/10/2015 16:00:00,24.33
3/11/2015 16:00:00,24.42
3/12/2015 16:00:00,24.47
3/13/2015 16:00:00,25.43
3/16/2015 16:00:00,25.83
3/17/2015 16:00:00,25.44
3/18/2015 16:00:00,25.67
3/19/2015 16:00:00,25.72
3/20/2015 16:00:00,25.68
3/23/2015 16:00:00,25.68
3/24/2015 16:00:00,25.58
3/25/2015 16:00:00,25.02
3/26/2015 16:00:00,24.74
3/27/2015 16:00:00,25.26
3/30/2015 16:00:00,25.21
3/31/2015 16:00:00,25.46
4/1/2015 16:00:00,24.82
4/2/2015 16:00:00,25
4/6/2015 16:00:00,24.88
4/7/2015 16:00:00,25.14
4/8/2015 16:00:00,25.42
4/9/2015 16:00:00,24.82
4/10/2015 16:00:00,25.27
4/13/2015 16:00:00,24.74
4/14/2015 16:00:00,24.93
4/15/2015 16:00:00,25.03
4/16/2015 16:00:00,25.03
4/17/2015 16:00:00,24.72
4/20/2015 16:00:00,24.75
4/21/2015 16:00:00,24.85
4/22/2015 16:00:00,25.02
4/23/2015 16:00:00,25.1
4/24/2015 16:00:00,25.08
4/27/2015 16:00:00,25.02
4/28/2015 16:00:00,24.64
4/29/2015 16:00:00,24.39
4/30/2015 16:00:00,23.7
5/1/2015 16:00:00,24.36
5/4/2015 16:00:00,24.45
5/5/2015 16:00:00,24.07
5/6/2015 16:00:00,24.12
5/7/2015 16:00:00,24.33
5/8/2015 16:00:00,25.06
5/11/2015 16:00:00,25.11
5/12/2015 16:00:00,24.91
5/13/2015 16:00:00,24.76
5/14/2015 16:00:00,24.77
5/15/2015 16:00:00,24.69
5/18/2015 16:00:00,24.2
5/19/2015 16:00:00,28.62
5/20/2015 16:00:00,27.65
5/21/2015 16:00:00,27.63
5/22/2015 16:00:00,27.26
5/26/2015 16:00:00,27.55
5/27/2015 16:00:00,27.99
5/28/2015 16:00:00,27.66
5/29/2015 16:00:00,27.37
6/1/2015 16:00:00,27.28
6/2/2015 16:00:00,27.55
6/3/2015 16:00:00,28.27
6/4/2015 16:00:00,28
6/5/2015 16:00:00,28.19
6/8/2015 16:00:00,27.95
6/9/2015 16:00:00,28.08
6/10/2015 16:00:00,28.2
6/11/2015 16:00:00,28.49
6/12/2015 16:00:00,28.28
6/15/2015 16:00:00,27.91
6/16/2015 16:00:00,27.7
6/17/2015 16:00:00,27.56
6/18/2015 16:00:00,28.14
6/19/2015 16:00:00,28
6/22/2015 16:00:00,27.94
6/23/2015 16:00:00,28.01
6/24/2015 16:00:00,28.6
6/25/2015 16:00:00,28.39
6/26/2015 16:00:00,28.62
6/29/2015 16:00:00,27.94
6/30/2015 16:00:00,27.57
7/1/2015 16:00:00,27.45
7/2/2015 16:00:00,27.4
7/6/2015 16:00:00,27.46
7/7/2015 16:00:00,27.61
7/8/2015 16:00:00,27.25
7/9/2015 16:00:00,27.74
7/10/2015 16:00:00,28.26
7/13/2015 16:00:00,28.85
7/14/2015 16:00:00,29.33
7/15/2015 16:00:00,29.36
7/16/2015 16:00:00,29.95
7/17/2015 16:00:00,31.14
7/20/2015 16:00:00,31.35
7/21/2015 16:00:00,31.26
7/22/2015 16:00:00,31.49
7/23/2015 16:00:00,31.16
7/24/2015 16:00:00,31.41
7/27/2015 16:00:00,30.73
7/28/2015 16:00:00,31.52
7/29/2015 16:00:00,31.43
7/30/2015 16:00:00,31.81
7/31/2015 16:00:00,31.58
8/3/2015 16:00:00,31.39
8/4/2015 16:00:00,31.43
8/5/2015 16:00:00,31.85
8/6/2015 16:00:00,31.54
8/7/2015 16:00:00,31.46
8/10/2015 16:00:00,30.94
8/11/2015 16:00:00,30.59
8/12/2015 16:00:00,30.26
8/13/2015 16:00:00,30.14
8/14/2015 16:00:00,30.72
8/17/2015 16:00:00,31.59
8/18/2015 16:00:00,31.11
8/19/2015 16:00:00,30.35
8/20/2015 16:00:00,29.38
8/21/2015 16:00:00,28.88
8/24/2015 16:00:00,27.83
8/25/2015 16:00:00,27.63
8/26/2015 16:00:00,28.3
8/27/2015 16:00:00,28.92
8/28/2015 16:00:00,29.78
8/31/2015 16:00:00,29.13
9/1/2015 16:00:00,28.35
9/2/2015 16:00:00,28.71
9/3/2015 16:00:00,28.7
9/4/2015 16:00:00,28.45
9/8/2015 16:00:00,29.58
9/9/2015 16:00:00,29.12
9/10/2015 16:00:00,29.15
9/11/2015 16:00:00,29.18
9/14/2015 16:00:00,29.04
9/15/2015 16:00:00,29.49
9/16/2015 16:00:00,29.48
9/17/2015 16:00:00,29.54
9/18/2015 16:00:00,29.53
9/21/2015 16:00:00,29.93
9/22/2015 16:00:00,29.68
9/23/2015 16:00:00,29.86
9/24/2015 16:00:00,29.81
9/25/2015 16:00:00,30.06
9/28/2015 16:00:00,28.47
9/29/2015 16:00:00,27.97
9/30/2015 16:00:00,28.73
10/1/2015 16:00:00,28.54
10/2/2015 16:00:00,29.39
10/5/2015 16:00:00,30.5
10/6/2015 16:00:00,29.66
10/7/2015 16:00:00,29.78
10/8/2015 16:00:00,29.74
10/9/2015 16:00:00,29.93
10/12/2015 16:00:00,30.63
10/13/2015 16:00:00,30.72
10/14/2015 16:00:00,30.78
10/15/2015 16:00:00,31.89
10/16/2015 16:00:00,31.59
10/19/2015 16:00:00,31.38
10/20/2015 16:00:00,31.75
10/21/2015 16:00:00,31.76
10/22/2015 16:00:00,32.76
10/23/2015 16:00:00,33.46
10/26/2015 16:00:00,33.33
10/27/2015 16:00:00,33.14
10/28/2015 16:00:00,33.49
10/29/2015 16:00:00,33.16
10/30/2015 16:00:00,33.2
11/2/2015 16:00:00,33.65
11/3/2015 16:00:00,33.92
11/4/2015 16:00:00,34.03
11/5/2015 16:00:00,33.05
11/6/2015 16:00:00,34.2
11/9/2015 16:00:00,32.97
11/10/2015 16:00:00,32.92
11/11/2015 16:00:00,32.92
11/12/2015 16:00:00,33.03
11/13/2015 16:00:00,33.12
11/16/2015 16:00:00,33.44
11/17/2015 16:00:00,34.35
11/18/2015 16:00:00,34.64
11/19/2015 16:00:00,34.63
11/20/2015 16:00:00,35.6
11/23/2015 16:00:00,34.91
11/24/2015 16:00:00,34.71
11/25/2015 16:00:00,35.62
11/27/2015 16:00:00,35.69
11/30/2015 16:00:00,35.37
12/1/2015 16:00:00,35.99
12/2/2015 16:00:00,35.88
12/3/2015 16:00:00,35.78
12/4/2015 16:00:00,36.49
12/7/2015 16:00:00,36.11
12/8/2015 16:00:00,36.25
12/9/2015 16:00:00,35.59
12/10/2015 16:00:00,35.42
12/11/2015 16:00:00,35.01
12/14/2015 16:00:00,35.19
12/15/2015 16:00:00,36
12/16/2015 16:00:00,36.23
12/17/2015 16:00:00,35.85
12/18/2015 16:00:00,34.76
12/21/2015 16:00:00,35
12/22/2015 16:00:00,35.27
12/23/2015 16:00:00,35.55
12/24/2015 16:00:00,35.74
12/28/2015 16:00:00,35.76
12/29/2015 16:00:00,35.83
12/30/2015 16:00:00,35.51
12/31/2015 16:00:00,34.84
1/4/2016 16:00:00,34.17
1/5/2016 16:00:00,34.75
1/6/2016 16:00:00,34.01
1/7/2016 16:00:00,32.42
1/8/2016 16:00:00,32.34
1/11/2016 16:00:00,32.77
1/12/2016 16:00:00,33.62
1/13/2016 16:00:00,32.5
1/14/2016 16:00:00,32.69
1/15/2016 16:00:00,32.58
1/19/2016 16:00:00,32.5
1/20/2016 16:00:00,32.62
1/21/2016 16:00:00,32.97
1/22/2016 16:00:00,33.63
1/25/2016 16:00:00,33.61
